"","blue_mean","green_mean","red_mean","rededge_mean","nir_mean","arvi_mean","cig_mean","evi_mean","gndvi_mean","ndvi_mean","psri_mean","rndvi_mean","blue_max","green_max","red_max","rededge_max","nir_max","arvi_max","cig_max","evi_max","gndvi_max","ndvi_max","psri_max","rndvi_max","blue_min","green_min","red_min","rededge_min","nir_min","arvi_min","cig_min","evi_min","gndvi_min","ndvi_min","psri_min","rndvi_min","blue_ran","green_ran","red_ran","rededge_ran","nir_ran","arvi_ran","cig_ran","evi_ran","gndvi_ran","ndvi_ran","psri_ran","rndvi_ran","blue_sd","green_sd","red_sd","rededge_sd","nir_sd","arvi_sd","cig_sd","evi_sd","gndvi_sd","ndvi_sd","psri_sd","rndvi_sd","blue_cv","green_cv","red_cv","rededge_cv","nir_cv","arvi_cv","cig_cv","evi_cv","gndvi_cv","ndvi_cv","psri_cv","rndvi_cv","objectid","baumklasse","laubbaumar","nadelbauma","bhd1","bhd2","bhdmean","stamm_vita","stamm_kaef","stamm_form","stamm_fo_1","stamm_fo_2","stamm_vi_1","stamm_vi_2","stamm_vi_3","krone_vita","krone_vi_1","krone_vi_2","stamm_vi_4","stamm_vi_5","krone_vi_3","krone_verl","krone_troc","datum_erfa","datum_aend","stamm_laub","stamm_laus","stamm_nekr","stamm_riss","stamm_ruec","stamm_sonn","stamm_nade","stamm_vi_6","krone_astb","krone_hexe","krone_kaef","krone_mist","krone_nade","krone_laub","krone_na_1","krone_la_1","krone_la_2","krone_la_3","krone_la_4","krone_la_5","nutzer","ORIG_FID","BUFF_DIST"
"318",0.221653958112125,0.224309931257459,0.168560616824931,0.262022663497645,0.520671781765124,0.424222354352988,1.97776430498429,0.56632376299691,0.430653979124327,0.528511675299984,-0.216721133162223,0.35704701467317,1.10149192810059,0.880383133888245,0.707558393478394,0.991817533969879,1.33573269844055,1.40017469584378,557.867852044203,39.6609764349387,0.996427728449316,0.997071034102772,0.392035351744021,0.65077536338707,0.00133809726685286,0.000640371697954834,0.000524882460013032,0.0427813306450844,0.15792378783226,-0.320609800235486,-0.084903605320179,-27.0287329717876,-0.0443338547114615,-0.0493847498065999,-0.981961451737749,0.0586361802662781,1.10015383083374,0.87974276219029,0.707033511018381,0.949036203324795,1.17780891060829,1.72078449607927,557.952755649523,66.6897094067263,1.04076158316078,1.04645578390937,1.37399680348177,0.592139183120792,0.121707327500738,0.136527659758059,0.091796048145405,0.143420443760601,0.178128180331043,0.209904065621104,12.7521865726044,1.77787487401818,0.109955841407693,0.102857857746201,0.143781138581319,0.08495883919204,0.549087092950408,0.608656330964477,0.544587756467132,0.547358926308642,0.342112222266343,0.494797276633957,6.44777870672803,3.13932593011797,0.25532294309987,0.194617948009981,-0.663438477288201,0.237948605367303,3938,"nadel",NA,"Fichte",40.2,39,39.6,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/30","2022/01/27",NA,"nicht vorhanden","nicht vorhanden","leicht","nicht vorhanden","nicht vorhanden","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA,94,0.5
"319",0.421509593843166,0.519673290098347,0.362436667090402,0.529453019290949,0.789427013240138,0.723807238725427,0.764815980734774,0.608698192445237,0.24068660466001,0.403221416681453,-0.115146178315708,0.219005468304748,1.19381546974182,1.34521198272705,1.2488968372345,1.1965024471283,1.52085471153259,1.73310055670593,22.4208198568759,597.260008329429,0.918102667653196,0.915784280369671,0.613585692799086,0.631285557757691,0.0520275235176086,0.0252287983894348,0.0259743817150593,0.057507798075676,0.221791058778763,-0.159195407055767,-0.12570309104843,-93.5505626047403,-0.0670667973937729,-0.199729917509859,-0.89364730939914,0.00961741919072136,1.14178794622421,1.31998318433762,1.22292245551944,1.13899464905262,1.29906365275383,1.8922959637617,22.5465229479243,690.810570934169,0.985169465046969,1.11551419787953,1.50723300219823,0.62166813856697,0.205306784588751,0.237662513379388,0.185628532700582,0.207397673279748,0.203460135395071,0.27187026623163,0.992744762659362,14.4450417580082,0.136230634515121,0.153981026246612,0.124757789129428,0.0894606274871462,0.487074998025172,0.457330630432077,0.512168192558402,0.39172063568076,0.257731407695292,0.375611422055373,1.2980178077681,23.7310409941916,0.566008377190571,0.381877102446316,-1.08347312046577,0.408485816265834,5693,"nadel",NA,"Lärche",49.9,39.5,44.7,"gesund","nicht vorhanden","Schiefwuchs (stark)",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2022/01/27",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",102,0.5
"320",0.400248599493647,0.597029150986463,0.45118153916072,0.66540444518703,0.895900173636051,0.826106549289552,0.652156851709109,0.0210199623437614,0.223867667107813,0.360540516290353,0.0863709581575482,0.155292580060157,1.67701482772827,1.86244511604309,1.91058146953583,1.51444959640503,1.56121003627777,2.10214060456075,4.0565398224236,49.9906560081737,0.669778444683011,0.953241804235893,1.89619782409814,0.357681606029557,0.0582674108445644,0.164934813976288,0.0199649166315794,0.292655318975449,0.43845346570015,-0.817016667378253,-0.304982353350814,-304.540597469636,-0.179928718709048,-0.342771510675224,-0.521588147783892,-0.0603185220119991,1.61874741688371,1.6975103020668,1.89061655290425,1.22179427742958,1.12275657057762,2.919157271939,4.36152217577441,354.53125347781,0.849707163392059,1.29601331491112,2.41778597188203,0.418000128041556,0.209074822211355,0.232296603842915,0.230193495503051,0.172496124620994,0.15727051479685,0.294767620240032,0.479195431857493,7.55035374759629,0.125940245263989,0.193651859964342,0.274540096810793,0.0624418631459295,0.522362407953092,0.389087540296975,0.510201494350262,0.259235004918714,0.175544686143502,0.356815498549831,0.73478555136186,359.199204266758,0.56256558569191,0.537115389850911,3.17861585268057,0.402091736268022,5698,"laub","Buche",NA,28.6,29.9,29.3,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2021/11/09","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",108,0.5
"321",0.457037354083722,0.501016206424171,0.386880016658801,0.621669842699252,1.05190044480483,1.06398977392239,1.33864138172394,0.704283910950082,0.371631761461844,0.482423664164765,-0.103262437708046,0.262107866730263,2.20296812057495,1.63543808460236,1.70176923274994,1.22696197032928,1.7758709192276,2.11608614519339,7.93706653501097,70.8556549192054,0.79873335929135,0.869237028315664,1.17526567057705,0.4775950761451,0.0345937311649323,0.094947911798954,0.0590388774871826,0.127247378230095,0.290384322404861,-0.425498885459193,-0.0673318032641476,-120.203074863289,-0.0348387805924817,-0.193246308519679,-0.872532625080324,-0.0210784321141425,2.16837438941002,1.54049017280341,1.64273035526276,1.09971459209919,1.48548659682274,2.54158503065258,8.00439833827512,191.058729782494,0.833572139883832,1.06248333683534,2.04779829565737,0.498673508259243,0.267744404145238,0.220353034557847,0.21077616934596,0.182632009920531,0.250052947562199,0.336526515473761,0.806860005906043,4.91533987957926,0.129996877180508,0.165333245149499,0.211855558032609,0.0637240661585878,0.585826085664304,0.439812189171564,0.544810174395359,0.293776531168946,0.237715411945275,0.316287358884249,0.602745452906098,6.97920228356268,0.349800234159628,0.342713795841141,-2.05162266875385,0.243121532190282,5699,"laub","Buche",NA,23.6,55.7,39.7,"gesund","nicht vorhanden","Schiefwuchs (leicht)",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2022/01/27","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",109,0.5
"322",0.485944247033808,0.585812623202266,0.430079443592253,0.625625955929491,0.866418999268628,0.827821970788188,0.638237931296979,0.353899811737337,0.220106104559252,0.373894334313676,-0.0952095173306035,0.176051956031402,1.6584107875824,1.87343597412109,1.86825549602509,1.43495047092438,1.57167279720306,2.26641785160967,8.36213734727482,1074.75575027382,0.806989626466784,0.996384180472385,0.730456537224948,0.600540136493111,0.00110645848326385,0.0179044231772423,0.00119679141789675,0.043988298624754,0.167623668909073,-0.0733819676931459,-0.190946338045945,-482.611946305124,-0.105550400224001,-0.209047180490733,-1.27257718294365,0.00855072675076201,1.65730432909914,1.85553155094385,1.86705870460719,1.39096217229963,1.40404912829399,2.33979981930282,8.55308368532076,1557.36769657894,0.912540026690785,1.20543136096312,2.0030337201686,0.591989409742349,0.249231039838444,0.244594966718136,0.232078473111421,0.206135027778709,0.190251761557957,0.269566197246125,0.534474192589905,27.2136085056908,0.117677550101546,0.16274884113894,0.184247965680021,0.0726873528554647,0.512879906202707,0.417531062033266,0.539617683591147,0.32948605444679,0.219584013876143,0.325633054881915,0.837421542000467,76.8963633297682,0.534640101587311,0.435280308372908,-1.9351843265862,0.412874440557195,5700,"laub","Buche",NA,18,15.8,16.9,"gesund","nicht vorhanden","Schiefwuchs (stark)",0,0,0,0,0,0,0,0,0,0,"leichter Schaden","keine","keine","2021/11/09","2022/01/27","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",106,0.5
"323",0.391202416409811,0.69556587379899,0.83172558313312,0.780290854079496,0.779045792830894,0.464645706149258,0.334463763412042,-0.779615824253148,0.110106437865053,0.0134267741756879,0.574661313201935,0.0271219520817015,1.92446827888489,2.16939854621887,2.19372153282166,2.08728098869324,1.97228157520294,3.40084073844706,2.88983038928132,98.3470416166915,0.590987858314254,0.794356053367226,1.91366245128823,0.415374196768939,0.00837909709662199,0.104697942733765,0.0736798942089081,0.136704310774803,0.274258196353912,-1.3089090315726,-0.435499559799684,-226.858939259184,-0.278363334780477,-0.341861528380573,-0.249031620890007,-0.220225511604773,1.91608918178827,2.0647006034851,2.12004163861275,1.95057667791844,1.69802337884903,4.70974977001966,3.325329949081,325.205980875876,0.869351193094731,1.1362175817478,2.16269407217824,0.635599708373712,0.295533742458019,0.400031343916857,0.428207521926949,0.355567061557587,0.241299979874649,0.607400281859604,0.493442927534542,6.39168712126577,0.161733376364574,0.168827198112106,0.285630085378488,0.0991417297619512,0.755449685536777,0.575116403759137,0.514842311708012,0.45568528670895,0.309737864057791,1.30723317534433,1.47532552555371,-8.19850870444919,1.46888210626517,12.5739210254839,0.497040741766651,3.65540538760997,5702,"laub","Buche",NA,34.6,35.2,34.9,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"leichter Schaden","keine","einer","2021/11/09","2021/11/09","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",107,0.5
"324",0.413148071026168,0.529900648193868,0.415560808624671,0.59760391757968,0.855213338176348,0.792893391464738,1.02824386684906,-11.1833920723032,0.290658257649107,0.421238017274518,0.0167210019343461,0.213726119284588,1.84540319442749,2.06080293655396,2.03197646141052,1.88834142684937,1.8327020406723,2.83834943839915,11.6426592541423,272.006608953997,0.85340101495295,1,1.94743446297055,0.617212056137549,0.000747967744246125,0.045083612203598,0,0.134911328554153,0.390846818685532,-0.921813893397444,-0.302041565424105,-23355.6931279621,-0.177885135038389,-0.315192518144819,-1.18419992846643,-0.115055855509536,1.84465522668324,2.01571932435036,2.03197646141052,1.75343009829522,1.44185522198677,3.76016333179659,11.9447008195664,23627.6997369161,1.03128614999134,1.31519251814482,3.13163439143698,0.732267911647085,0.338379050442182,0.343858410301895,0.335228286392895,0.321413119436049,0.257132167865916,0.418377760003011,0.934770573257227,528.61294426296,0.175502281971488,0.25312865576328,0.343057632998299,0.123712765067786,0.819026092997901,0.648911095832614,0.806688887487628,0.53783636616337,0.300664356351391,0.52765953721739,0.909094236683099,-47.2676752138668,0.603809722768518,0.600915979524037,20.5165715753932,0.578837839202309,5703,"laub","Buche",NA,27.6,27,27.3,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"leichter Schaden","keine","einer","2021/11/09","2021/11/09","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",98,0.5
"325",0.42674939527592,0.483475648374272,0.358266891617824,0.543206247844795,0.79836894432582,0.725139030257415,Inf,0.449272959500153,0.278266361768985,0.408002753803769,-0.102887243702403,0.207902973586296,1.73607516288757,1.51468920707703,1.26892137527466,1.39267826080322,1.54250192642212,1.78293858815679,Inf,83.3567107446866,1,0.986193726939754,1.05900488171729,0.75379998812424,0,0,0.0045552384108305,0.0854193419218063,0.231724292039871,-0.083805411172061,-0.252665219567375,-54.9655600507479,-0.144600349284421,-0.158222021794943,-0.952895803215255,0.0121128573516351,1.73607516288757,1.51468920707703,1.26436613686383,1.30725891888141,1.31077763438225,1.86674399932885,Inf,138.322270795434,1.14460034928442,1.1444157487347,2.01190068493255,0.741687130772605,0.237824052012589,0.225120649389586,0.177960617656955,0.195034802087148,0.175358922273321,0.243976730236301,NA,4.05832238210873,0.143289849080061,0.152894370623597,0.198408542297111,0.0904830312879089,0.55729206566027,0.465629758492643,0.496726384214123,0.359043738655365,0.219646472372998,0.336455107304998,NA,9.03308845167067,0.514937731492746,0.374738575164452,-1.92840759609616,0.435217590816955,5704,"laub","Buche",NA,34.5,35.2,34.9,"gesund","nicht vorhanden","gradschaftig",0,1,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2022/01/27","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",95,0.5
"326",0.40622179711324,0.571619615418488,0.411532147585907,0.695267075941552,0.980647462050201,0.975290360057231,0.945824781884741,0.512024186246414,0.292291521306747,0.449148297114482,0.0143435534888408,0.185535691028647,1.85934710502625,1.84042382240295,2.02131080627441,1.85670077800751,1.87575745582581,2.597850503801,5.06040635100111,564.891939380628,0.716730185123634,0.996339770103408,1.24907660285845,0.468945376879431,0.0367484427988529,0.113811440765858,0.00152021809481084,0.253711730241776,0.485222995281219,0.00155906378196891,-0.129576162935707,-220.535894104272,-0.0692763641951236,-0.162483421291118,-0.976778162374667,-0.0460589954245894,1.8225986622274,1.72661238163709,2.0197905881796,1.60298904776573,1.39053446054459,2.59629144001903,5.18998251393682,785.4278334849,0.786006549318758,1.15882319139453,2.22585476523312,0.51500437230402,0.271696973571895,0.269579529687054,0.256362089013614,0.250871924899805,0.223632018129264,0.337965929096265,0.646077934939607,15.441533265629,0.136473441978258,0.196133997327305,0.202281077927727,0.0856592409006156,0.668838982798739,0.471606506172277,0.622945474654805,0.360828138683349,0.228045272927872,0.346528524158111,0.683084168774019,30.1578200413324,0.466908658068925,0.436679819532553,14.1025777249062,0.461686053102255,5705,"laub","Buche",NA,40.5,40.2,40.4,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"leichter Schaden","keine","einer","2021/11/09","2021/11/09","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden","M",96,0.5
"327",0.303512439662949,0.311225037624439,0.235768245026836,0.346513871884881,0.592494708567094,0.49700914973312,1.43521133848633,-1.18678531996165,0.352089251480256,0.479879218139969,-0.239833690859546,0.284956368593963,1.64759767055511,1.37549114227295,1.74109852313995,0.996139645576477,1.51688551902771,1.65019313752873,29.9042489146725,233.857060628304,0.937312424895224,1,1.02449229239751,0.723052948934492,0.000742897624149919,0.00668115634471178,0,0.0158858187496662,0.0648334473371506,-0.973019255775817,-0.436575096203467,-3223.6500533049,-0.279242767045167,-0.381824986900571,-2.00244266961431,-0.0124141278474213,1.64685477293096,1.36880998592824,1.74109852313995,0.980253826826811,1.45205207169056,2.62321239330455,30.340824010876,3457.5071139332,1.21655519194039,1.38182498690057,3.02693496201182,0.735467076781913,0.200895442992659,0.19178960648031,0.182610655771726,0.183888056061113,0.256145315491926,0.344773051943807,1.7657438665112,74.0715423444162,0.168654262414586,0.237336066713803,0.256836316985718,0.100303072567668,0.661901842361894,0.616240929535194,0.774534567837756,0.530680215083003,0.432316629647876,0.693695583127474,1.23030233886912,-62.4135983977371,0.479009971777124,0.494574588234363,-1.07089340144512,0.351994493271323,5706,"nadel",NA,"Fichte",43.3,41.8,42.6,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"leichter Schaden","keine","einer","2021/11/09","2022/01/27",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",6,0.5
"328",0.310444445160295,0.364868305989966,0.219273966459659,0.385215873535467,0.637792183271206,0.639617182735734,Inf,-6.00076949272192,0.337364062414313,0.575811126492741,-0.343820600477549,0.288563187135281,1.31465721130371,1.20519828796387,1.28599190711975,1.12987792491913,1.62102961540222,1.75650597412129,Inf,96.2497916339818,1,1,0.909775347242849,0.769470804698458,0,0,0,0.0248450338840485,0.103901907801628,-0.372563419816611,-0.0738828036051139,-13625.7163029525,-0.0383584154398291,-0.239149811115403,-1.52019583282486,0.00472997367347986,1.31465721130371,1.20519828796387,1.28599190711975,1.10503289103508,1.51712770760059,2.1290693939379,Inf,13721.9660945865,1.03835841543983,1.2391498111154,2.42997118006771,0.764740831024978,0.1931076315427,0.253593218302446,0.188339995647524,0.2342346937512,0.287898504938213,0.298368793579568,NA,308.360585835265,0.161717166003669,0.220352153146357,0.295231870392686,0.113600585381746,0.622036034315224,0.695026710019094,0.858925474320609,0.608060855855758,0.451398609907063,0.466480266060711,NA,-51.3868406725608,0.479355047026516,0.382681304698851,-0.858679991782411,0.393676638068489,5707,"nadel",NA,"Fichte",46,46.4,46.2,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2021/11/09",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",7,0.5
"329",0.31469622826176,0.298258196600796,0.245574842154726,0.311246440618174,0.485598521357815,0.290601133852819,0.865352626158293,0.0116798591236032,0.268117357733352,0.361380637051307,-0.234212201460438,0.2394360161426,1.81882035732269,1.22849488258362,1.55367565155029,1.00824546813965,1.17734730243683,1.22202107482115,15.3270073713538,107.796853016743,0.884573258547432,0.994730967966,0.709436266475944,0.579966153290114,0.0157527048140764,0.0156926196068525,0.000862710585352033,0.0688692331314087,0.1844801902771,-1.59384921481471,-0.592335669528154,-130.291480650174,-0.42079326491821,-0.454795249336757,-1.41129980975749,-0.0316883026852859,1.80306765250861,1.21280226297677,1.55281294096494,0.939376235008241,0.99286711215973,2.81587028963586,15.919343040882,238.088333666917,1.30536652346564,1.44952621730276,2.12073607623343,0.6116544559754,0.179427731458546,0.1547045216996,0.153910431248149,0.144162783040627,0.159599118226464,0.302398711205743,0.803447471860897,6.65177624874204,0.144196218036128,0.208975295526338,0.200400600959115,0.0973270459710194,0.570161684013894,0.518693278048162,0.626735336151316,0.463178896935503,0.328664753303199,1.04059714838862,0.928462510627347,569.508260189526,0.537810081582014,0.578269210081306,-0.855636895556722,0.406484569610675,5709,"nadel",NA,"Fichte",40.8,41.9,41.4,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2021/11/25",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",9,0.5
"330",0.209193282868507,0.226985809540178,0.152276963877952,0.248498493943652,0.48299257291603,0.420778051322682,1.92948183734798,0.35523695966012,0.433916798943644,0.594272970518992,-0.314807182293068,0.406203286092685,1.85582113265991,1.10810434818268,1.23082268238068,1.22794806957245,1.61185789108276,1.78930714347617,30.9595205181275,72.6328598868344,0.939319505606885,1,0.664486592985019,0.929767966411289,0.00846387725323439,0.00785339530557394,0,0.00483892066404223,0.0970937162637711,-0.48949557965334,-0.187146645378219,-172.960287188692,-0.103233195835227,-0.330894086535535,-3.63620678790283,-0.0393665801897346,1.84735725540668,1.10025095287711,1.23082268238068,1.22310914890841,1.51476417481899,2.27880272312951,31.1466671635057,245.593147075526,1.04255270144211,1.33089408653553,4.30069338088785,0.969134546601024,0.187858513678259,0.197371680391095,0.148416451323697,0.222256328297446,0.258973447509793,0.29858921941304,1.65107808837682,5.28662767106925,0.161537368286136,0.181489873839348,0.347252616118271,0.175154782221523,0.898014081056044,0.869533125400772,0.974648085593898,0.894397083741858,0.536185154869484,0.709612154137909,0.855710614330621,14.8819753331053,0.372277286058971,0.305398163542334,-1.10306446501274,0.431199815999414,5710,"nadel",NA,"Fichte",46.3,38.1,42.2,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2022/01/27",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",10,0.5
"331",0.441348827204138,0.469346433210871,0.343062539948576,0.453140155505437,0.639586727777587,0.54217872225923,0.718698237555541,1.31321286730413,0.223359823899165,0.373655655590495,-0.259247248523952,0.220794867224201,2.01718044281006,1.77309310436249,1.99382364749908,1.46198415756226,1.74016404151917,1.90390143517311,6.06550735937454,801.440183003991,0.752030478569287,0.951696720549207,1.0165805528645,0.699690556426119,0.014273758046329,0.0236221700906754,0.00698951445519924,0.0286738909780979,0.0698769018054008,-1.0838075784688,-0.435812776595845,-218.470990287992,-0.278619317480028,-0.331526402324613,-1.68921816909415,-0.167217435059188,2.00290668476373,1.74947093427181,1.98683413304388,1.43331026658416,1.67028713971377,2.98770901364191,6.50132013597038,1019.91117329198,1.03064979604931,1.28322312287382,2.70579872195865,0.866907991485307,0.335792596272342,0.351174817900911,0.281307081804146,0.303288471865729,0.331510925339862,0.434811101307602,0.688758429018474,24.446537603987,0.171686152853088,0.214132806824796,0.299066653082256,0.131225140165325,0.760832646592775,0.748220915408839,0.819987754554354,0.669303896776568,0.518320520020458,0.801970057946516,0.958341614084238,18.6158224707109,0.768652794652071,0.5730752462087,-1.15359624753982,0.594330573962461,5711,"nadel",NA,"Fichte",45.2,45.4,45.3,"leichter Schaden","leicht","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2022/01/27",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",21,0.5
"332",0.272185419167273,0.265813062772633,0.177842686743769,0.296524412725341,0.548303763593997,0.502763039567279,1.77019736717882,0.425602073872954,0.404249027698788,0.56584787443135,-0.342934608261697,0.338502554148806,1.41615521907806,1.39699959754944,1.45412456989288,0.948716461658478,1.50618648529053,1.63312247750431,125.775129662171,260.271809829371,0.984347501698587,1,1.38222957322779,0.82348303639032,0.00094141811132431,0.00106467597652227,0,0.0049897963181138,0.00869351532310247,-1.64911854945749,-0.160498993729463,-672.34201000092,-0.0872513758798449,-0.206806571783724,-3.44682556125109,0.0846191977721117,1.41521380096674,1.39593492157292,1.45412456989288,0.943726665340364,1.49749296996743,3.2822410269618,125.9356286559,932.613819830291,1.07159887757843,1.20680657178372,4.82905513447888,0.738863838618208,0.19855896336703,0.196110587544877,0.142230793802133,0.19092895692015,0.261427088594447,0.321236485946671,4.52318029236952,18.1989001401097,0.137797296087394,0.160277102312724,0.279686116747609,0.102326284100697,0.729498898120639,0.737776336118675,0.799756213799536,0.643889503617363,0.476792438703787,0.638942127136384,2.55518417111769,42.7603652738362,0.340872300600978,0.283251222731542,-0.815566904038384,0.302291025123887,5712,"nadel",NA,"Fichte",43.6,42.2,42.9,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2021/11/25",NA,"nicht vorhanden","nicht vorhanden","leicht","nicht vorhanden","nicht vorhanden","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",22,0.5
"333",0.398998814066261,0.457365336279494,0.336171646127606,0.475188441654728,0.642649864922965,0.544924183239292,0.908250240893662,-0.675319519855908,0.238949558265643,0.385671386848923,-0.200870514155899,0.205181103222097,1.81367635726929,1.56995749473572,1.56220269203186,1.51064312458038,1.56286180019379,1.99304996392528,40.3413259237504,72.2757073423059,0.952764823576813,0.98026698685037,0.677565179586562,0.81752432794442,0.0410156324505806,0.0047358931042254,0.00271060527302325,0.0204231552779675,0.125362485647202,-0.675063986946752,-0.437506932584363,-1448.65016049113,-0.280005679198308,-0.303572985810176,-3.51170238981858,-0.127725078379041,1.77266072481871,1.56522160163149,1.55949208675884,1.49021996930241,1.43749931454659,2.66811395087203,40.7788328563348,1520.92586783344,1.23277050277512,1.28383997266055,4.18926756940514,0.945249406323461,0.251074028253977,0.300790626510027,0.246953663999207,0.290955138413964,0.256005908570878,0.333180672062185,1.59013737779926,33.3397854525489,0.185886659358937,0.210711276215546,0.287141072864809,0.147487172415324,0.629260086503119,0.657659430329489,0.734605868293444,0.612294224583374,0.398359857434291,0.611425740149021,1.75077011401028,-49.3689053437439,0.777932634436112,0.546349258463623,-1.42948343648861,0.718814598904254,5713,"nadel",NA,"Fichte",52.9,55.1,54,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,1,0,0,0,0,0,"gesund","keine","keine","2021/11/09","2021/11/25",NA,"nicht vorhanden","leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,"M",23,0.5
