"","blue_mean","green_mean","red_mean","rededge_mean","nir_mean","arvi_mean","cig_mean","evi_mean","gndvi_mean","ndvi_mean","psri_mean","rndvi_mean","blue_max","green_max","red_max","rededge_max","nir_max","arvi_max","cig_max","evi_max","gndvi_max","ndvi_max","psri_max","rndvi_max","blue_min","green_min","red_min","rededge_min","nir_min","arvi_min","cig_min","evi_min","gndvi_min","ndvi_min","psri_min","rndvi_min","blue_ran","green_ran","red_ran","rededge_ran","nir_ran","arvi_ran","cig_ran","evi_ran","gndvi_ran","ndvi_ran","psri_ran","rndvi_ran","blue_sd","green_sd","red_sd","rededge_sd","nir_sd","arvi_sd","cig_sd","evi_sd","gndvi_sd","ndvi_sd","psri_sd","rndvi_sd","blue_cv","green_cv","red_cv","rededge_cv","nir_cv","arvi_cv","cig_cv","evi_cv","gndvi_cv","ndvi_cv","psri_cv","rndvi_cv","objectid","baumklasse","laubbaumar","nadelbauma","bhd1","bhd2","bhdmean","stamm_vita","stamm_kaef","stamm_form","stamm_fo_1","stamm_fo_2","stamm_vi_1","stamm_vi_2","stamm_vi_3","krone_vita","krone_vi_1","krone_vi_2","stamm_vi_4","stamm_vi_5","krone_vi_3","krone_verl","krone_troc","datum_erfa","datum_aend","stamm_laub","stamm_laus","stamm_nekr","stamm_riss","stamm_ruec","stamm_sonn","stamm_nade","stamm_vi_6","krone_astb","krone_hexe","krone_kaef","krone_mist","krone_nade","krone_laub","krone_na_1","krone_la_1","krone_la_2","krone_la_3","krone_la_4","krone_la_5","nutzer"
"1",0.329902984411423,0.746944039240863,0.345838721087563,0.847260303936639,1.09858187365213,1.12193682833499,0.53021324843517,0.619975993839616,0.199921766748355,0.52405496117411,0.0179479724875655,0.134898770331849,1.34602880477905,1.93610811233521,1.51889979839325,1.97031438350677,2.09688639640808,2.92432761844576,3.78901713790192,6.63191184004764,0.65451821054293,0.835706363636249,0.538094221108757,0.406890982574539,0.0662524998188019,0.12067174166441,0.0588480681180954,0.132983654737473,0.219563886523247,-0.672830984675084,-0.416452207992326,-30.0291221767214,-0.262986826222867,-0.24469588718859,-0.291200279721811,-0.133045250942472,1.27977630496025,1.8154363706708,1.46005173027515,1.8373307287693,1.87732250988483,3.59715860312084,4.20546934589425,36.661034016769,0.917505036765797,1.08040225082484,0.829294500830568,0.539936233517011,0.099834567127098,0.221987673200278,0.126732666074463,0.224477292831792,0.240159013353137,0.323410429564902,0.291389651886666,0.543593859826998,0.0856277545887713,0.125109092433957,0.0718605331914634,0.0594447128970223,0.302617956928192,0.297194517310681,0.36645019295678,0.264944895669961,0.218608206737246,0.288260819501628,0.549570673208659,0.87679823933251,0.428306311921265,0.238732769848526,4.0038245679978,0.440661636505575,3666,"nadel",NA,"Fichte",38.9,38.5,38.7,"leichter Schaden","leicht","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"2",0.327520824300162,0.67776243851844,0.364654330453364,0.773908839873704,1.09971572748631,1.12248042911365,0.81422806982613,0.518269337799806,0.261242723805263,0.511314121790465,0.0485325775337003,0.18716823023078,1.85318839550018,2.15853476524353,2.0122697353363,1.84047436714172,2.06377863883972,2.60522710200117,5.88773420161136,95.1879267782756,0.746441760221658,0.866297832832817,0.934282940299294,0.4843841215313,7.26009893696755e-05,0.133312463760376,0.058109313249588,0.163938328623772,0.243192374706268,-0.843656327148326,-0.494499061096112,-109.981152149434,-0.328461476388147,-0.310197176008458,-0.52910071333927,-0.191920207083585,1.85311579451081,2.02522230148315,1.95416042208671,1.67653603851795,1.82058626413345,3.4488834291495,6.38223326270747,205.16907892771,1.07490323660981,1.17649500884127,1.46338365363856,0.676304328614885,0.151491163684427,0.292556884518711,0.182439810985489,0.275925866400419,0.284228940958718,0.40193418548287,0.607203261779029,1.42241387727133,0.136734489588888,0.164226915992422,0.0943214892180146,0.0853368238885283,0.462539027886638,0.431651074022673,0.500308911068371,0.356535359442913,0.258456739186951,0.35807678696033,0.745741008300894,2.74454568991069,0.52340018354277,0.321185957894826,1.94346754306464,0.455936479087862,3667,"nadel",NA,"Fichte",49.6,49.3,49.5,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,1,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"3",0.261327890453774,0.686919736032201,0.293933992410715,0.762564418163628,1.03993199341412,1.04261410580936,0.591501091843639,0.622936165312629,0.215819574844233,0.561780579183703,0.0415469998412087,0.161834700108684,1.50985014438629,1.64347720146179,1.72410035133362,1.67173981666565,2.11012983322144,2.47126764267177,2.82558304166346,37.0306289597496,0.58554231007274,0.941956808438427,0.89876713010644,0.463788598627773,0.000219536887016147,0.1100984364748,0.0368279665708542,0.130081832408905,0.204219028353691,-1.84570761275903,-0.471618358485592,-246.001973297506,-0.308573687144191,-0.351313169469739,-0.534421387913594,-0.151949698608292,1.50963060749927,1.53337876498699,1.68727238476277,1.54165798425675,1.90591080486775,4.3169752554308,3.29720140014905,283.032602257256,0.894115997216931,1.29326997790817,1.43318851802003,0.615738297236065,0.084144801876565,0.211742488821553,0.108625459593394,0.210315336106073,0.217624507117355,0.30082966138557,0.334429287903257,1.12867848894464,0.098462323494017,0.127784513769419,0.0734483489728967,0.0710849059909505,0.321989366425661,0.308249243273492,0.369557323746383,0.275800091240219,0.209268018000763,0.288534041223278,0.565390820938099,1.81186861799587,0.456225175890936,0.227463387849927,1.76783761170756,0.439243907167076,3669,"nadel",NA,"Fichte",50.8,54.4,52.6,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"4",0.344148248793775,0.704577153475743,0.363514892486745,0.754641288242132,1.13130862424694,1.16368807595803,0.672012039597266,0.595200106095674,0.241935845518487,0.512844810066978,0.0288259997660848,0.204091518266501,1.17637538909912,1.64604318141937,1.93579924106598,1.551802277565,1.91148114204407,2.25075267503834,3.467900193826,228.754028778927,0.634228875966268,0.827112060905702,1.52780584369179,0.441935068695097,0.0132563095539808,0.118738301098347,0.0783346444368362,0.115795597434044,0.201052859425545,-1.3673885724213,-0.243373771241965,-1219.72000973879,-0.138546133068976,-0.368022384174383,-0.627199735041416,-0.0531064195252839,1.16311907954514,1.52730488032102,1.85746459662914,1.43600668013096,1.71042828261853,3.61814124745964,3.71127396506796,1448.47403851772,0.772775009035244,1.19513444508008,2.15500557873321,0.495041488220381,0.102065118904319,0.216632063123545,0.11140283638115,0.198036794018755,0.24487857023279,0.343010412228663,0.311506915295753,5.5927683827309,0.0834860565297077,0.109966344094389,0.0885123926962803,0.0552620657848364,0.296573117143709,0.307463933587513,0.306460171738939,0.262425071493323,0.216456027103828,0.294761473727634,0.463543652406046,9.39645058099486,0.345075184501043,0.214424211644118,3.07057494673331,0.270771006331952,3670,"nadel",NA,"Fichte",57,53.1,55.1,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"5",0.371689105440883,0.757851272505754,0.406803770912769,0.763586082720884,1.14620660660077,1.19945773054047,0.608942232837227,0.62751546402198,0.221045162361793,0.483545704825033,0.0462892518246114,0.208619852651469,1.43528175354004,2.02711892127991,1.57141888141632,1.76815843582153,2.09846234321594,2.62716738399913,3.07394951978578,635.892458100559,0.605829740283967,0.818448180229343,0.81399497767376,0.48197204097041,0.00482683628797531,0.135010257363319,0.0940772444009781,0.194515183568001,0.301191121339798,-0.724417810686304,-0.145848962640825,-56.2025136504216,-0.078660777737155,-0.0721174743875808,-0.813327902646816,-0.0104428077948867,1.43045491725206,1.89210866391659,1.47734163701534,1.57364325225353,1.79727122187614,3.35158519468543,3.2197984824266,692.094971750981,0.684490518021122,0.890565654616924,1.62732288032058,0.492414848765297,0.13448674794319,0.274346462427743,0.149384515248891,0.228117130304273,0.250896489612234,0.364458233391485,0.346592353779776,7.36406278182445,0.0948354830661511,0.110044174709267,0.102859910515829,0.0626425646364282,0.361825907659218,0.362005676286121,0.367215168418198,0.298744484042224,0.218892901303632,0.303852502769948,0.569171154651087,11.7352690157234,0.42903215819277,0.227577607682577,2.22211218503945,0.300271349252087,3671,"nadel",NA,"Fichte",36.8,40.4,38.6,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","leicht","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"6",0.446054770855259,1.11784307417621,0.593666157357963,1.2394953162046,1.56427875029108,1.78078564854835,0.508620697384786,0.540060547839579,0.175287083235442,0.45700975155903,0.117411902877745,0.11996189433919,1.80482161045074,2.55913400650024,2.43253898620605,2.39357852935791,2.47982716560364,4.42320120049824,3.26011267018305,134.098031542773,0.61978000750117,0.911448797474782,1.14611938565431,0.384492441296328,0,0.240845695137978,0.062345702201128,0.263777315616608,0.310633569955826,-1.72910440763817,-0.487057320579237,-128.431374778298,-0.321927147144602,-0.440643455382739,-0.725657477010383,-0.189810399605037,1.80482161045074,2.31828831136226,2.37019328400492,2.1298012137413,2.16919359564781,6.15230560813641,3.74716999076229,262.529406321071,0.941707154645772,1.35209225285752,1.87177686266469,0.574302840901365,0.163415376856567,0.398170436172616,0.314599912763701,0.364538600695131,0.370566511141206,0.657483905057859,0.482720154035115,2.02649856268383,0.148009077888315,0.221838589279135,0.18236933810227,0.0868204627909949,0.366357199908963,0.356195288382536,0.529927314980846,0.294102443090603,0.236892888222289,0.36921002007952,0.949076898594875,3.75235438098654,0.844380972952309,0.485413251079132,1.55324403772046,0.723733676174798,3672,"laub","Bergahorn",NA,22.7,24.1,23.4,"leichter Schaden","nicht vorhanden","Schiefwuchs (leicht)",0,0,0,0,0,0,0,1,0,0,"leichter Schaden","leicht","keine","2021/09/13","2022/01/26","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden","nicht vorhanden",NA
"7",0.413780925195598,0.71006123301264,0.399176154373253,0.734617454209516,1.15493218040113,1.19116740804153,0.723823539431965,0.817445236633611,0.251937006012751,0.48713766692886,-0.0149576660006186,0.229844587999468,1.93169713020325,2.09923028945923,2.07896280288696,1.93100214004517,2.25070548057556,3.03005013341782,5.01132929869058,8493.30555555555,0.714747387435716,0.89759863952558,1.60214536647834,0.545899405718861,0,0.0623487234115601,0.0298366285860538,0.0860898047685623,0.135590746998787,-1.4454179705214,-0.40720942777982,-1340.02268385864,-0.255657859157349,-0.308130555288448,-0.799532888663888,-0.0646042691487905,1.93169713020325,2.03688156604767,2.04912617430091,1.84491233527661,2.11511473357677,4.47546810393922,5.4185387264704,9833.32823941419,0.970405246593065,1.20572919481403,2.40167825514223,0.610503674867651,0.167146371682554,0.264796793142655,0.156495276192019,0.240661647044627,0.300498435697001,0.422815176876943,0.386332498544889,41.8361637220552,0.100177462451469,0.135376882341525,0.123034366759536,0.0679373467559264,0.403948953431196,0.372921067693244,0.392045653222278,0.327601319115934,0.26018708353302,0.354958651506525,0.533738511527369,51.1791638719973,0.397629010667846,0.277902719358582,-8.2255056874814,0.29557949285316,3673,"nadel",NA,"Fichte",48,61.3,54.7,"gesund","nicht vorhanden","gradschaftig",0,1,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"8",0.501520234470446,0.739778322525905,0.42855367121883,0.812053708585396,1.25076503423381,1.31180300664032,0.79977019135332,5.16351542599279,0.271809856878578,0.493066452743537,-0.0870011497191778,0.222853282834464,1.89428424835205,1.9532790184021,1.61981070041656,1.89413726329803,2.38923501968384,2.8055738483988,3.33567174085579,131913.801169591,0.625164347220652,0.843960384590864,0.76233563936892,0.543966216952721,0.0632291659712791,0.0935440361499786,0.0965440347790718,0.125469699501991,0.226271197199821,-0.56929305728073,-0.31025740867476,-7033.75149148498,-0.183612231985837,-0.217568781272618,-1.12511816894378,-0.0485458962372833,1.83105508238077,1.85973498225212,1.52326666563749,1.76866756379604,2.16296382248402,3.37486690567953,3.64592914953055,138947.552661076,0.808776579206489,1.06152916586348,1.8874538083127,0.592512113190004,0.201325591411838,0.282890634936196,0.167363233229256,0.280228077511356,0.340377517975601,0.441561533128,0.399790290641901,749.60789106159,0.0991534435384753,0.128266251299095,0.107164674514032,0.068218473949105,0.401430645414371,0.38239919489705,0.390530392035297,0.345085644642293,0.272135460025958,0.336606587187882,0.499881459654556,145.173942405229,0.364789727190684,0.260139886997769,-1.23176159004723,0.306113839030937,3674,"nadel",NA,"Fichte",56.4,57.8,57.1,"gesund","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"9",0.504519768335302,0.738107116208103,0.453895849076261,0.816841969068805,1.21411982893142,1.27576053746107,0.779695045368918,0.718546435601866,0.261896956560011,0.467801816357855,-0.0618317940294662,0.205059982549275,2.46289706230164,2.14810061454773,2.36011362075806,2.24701642990112,2.36510729789734,3.62190360264224,3.96841400511291,1541.34409328291,0.664902602552926,0.869130726002347,0.966916495345694,0.518706917506762,0.0549133233726025,0.0882483795285225,0.036712858825922,0.131510823965073,0.243162393569946,-1.00330880589653,-0.472861494264486,-7152.25632183908,-0.309638904715288,-0.390977278515463,-1.07261803501541,-0.139204508007937,2.40798373892904,2.05985223501921,2.32340076193214,2.11550560593605,2.12194490432739,4.62521240853877,4.4412754993774,8693.60041512199,0.974541507268214,1.26010800451781,2.0395345303611,0.657911425514699,0.22283329993083,0.297224665608166,0.21328083997725,0.279199464094551,0.322590808168965,0.437042081932998,0.452657101094225,49.4853940727949,0.117792312556845,0.157868501806739,0.115281604953544,0.0772409298644511,0.441674070901293,0.402685002056485,0.469889381917252,0.341803524631375,0.265699316065768,0.342573758240531,0.580556595534151,68.8687489366572,0.449765870149981,0.337468766230643,-1.86443894703437,0.376674809507947,3675,"nadel",NA,"Fichte",49.7,45.6,47.7,"leichter Schaden","nicht vorhanden","gradschaftig",0,0,0,0,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","leicht","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
"10",0.556792294220621,0.843298477672955,0.488147044702496,0.917757468021788,1.36694567794442,1.46097945347205,0.671303255472361,1.12469560723685,0.242331582084833,0.47309805528903,-0.0659497885067772,0.198420011858186,1.69141697883606,1.70896375179291,2.01805686950684,1.70686733722687,2.27132964134216,2.85074905828804,3.09701934832529,609.71971451529,0.607613810479818,0.801239843473297,0.868771491992035,0.434242514224124,0.0697168484330177,0.160719141364098,0.0818450227379799,0.197661072015762,0.279947578907013,-1.11076112027764,-0.322188882618863,-964.695392823613,-0.192029292976531,-0.262011126944834,-0.690715594156831,-0.164395015070572,1.62170013040304,1.54824461042881,1.93621184676886,1.50920626521111,1.99138206243515,3.96151017856568,3.41920823094415,1574.4151073389,0.799643103456349,1.06325097041813,1.55948708614887,0.598637529294696,0.176907390039548,0.233205231774426,0.148864947406061,0.221499625748281,0.294688151299691,0.384371825218008,0.296627393554101,15.0737724941892,0.0821875572014361,0.124430594096999,0.0998327679778882,0.0583262531835404,0.317726002812552,0.276539372415264,0.304959231079208,0.241348758758368,0.215581464614479,0.263091876004513,0.441867950342919,13.4025352257064,0.339153305955246,0.263012271358801,-1.51376934237824,0.293953480988737,3676,"nadel",NA,"Fichte",48,44.9,46.5,"leichter Schaden","nicht vorhanden","gradschaftig",0,1,0,1,0,0,0,0,0,0,"gesund","keine","keine","2021/09/13","2022/01/26",NA,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",0,"nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden","nicht vorhanden",NA,"nicht vorhanden",NA,NA,NA,NA,NA,NA
